customer_id,email_timestamp,email_type
2369,2023-01-12,newsletter
2369,2023-01-15,promo
2370,2023-02-18,reactivation
2370,2023-02-13,update
2370,2023-01-27,update
2370,2023-02-17,update
2373,2023-01-19,reactivation
2373,2023-01-30,update
2380,2023-02-04,reactivation
2386,2023-01-31,reactivation
2389,2023-01-20,reactivation
2389,2023-01-29,promo
2389,2023-01-26,promo
2392,2023-02-14,reactivation
2394,2023-02-07,reactivation
2394,2023-02-02,reactivation
2396,2023-02-25,reactivation
2396,2023-02-24,update
2396,2023-02-27,newsletter
2400,2023-01-21,reactivation
2400,2023-01-12,newsletter
2403,2023-02-09,reactivation
2418,2023-01-29,reactivation
2418,2023-02-06,promo
2426,2023-02-22,reactivation
2426,2023-01-31,newsletter
2426,2023-02-24,reactivation
2430,2023-02-15,reactivation
2430,2023-01-30,update
2430,2023-02-11,newsletter
2434,2023-01-15,reactivation
2434,2023-01-19,newsletter
2437,2023-01-30,reactivation
2437,2023-01-29,newsletter
2437,2023-02-09,promo
2437,2023-01-27,reactivation
2439,2023-01-30,reactivation
2439,2023-02-16,update
2440,2023-01-18,reactivation
2440,2023-01-31,update
2440,2023-01-31,reactivation
2440,2023-02-01,reactivation
2443,2023-01-15,reactivation
2443,2023-02-02,update
2443,2023-01-16,promo
2444,2023-01-25,reactivation
2444,2023-02-03,promo
2444,2023-02-05,reactivation
2444,2023-02-08,reactivation
2445,2023-01-21,reactivation
2450,2023-02-13,reactivation
2451,2023-02-26,reactivation
2451,2023-02-17,reactivation
2452,2023-01-25,reactivation
2452,2023-01-26,newsletter
2452,2023-01-30,reactivation
2452,2023-01-30,update
2453,2023-01-27,reactivation
2453,2023-01-27,newsletter
2453,2023-02-02,promo
2455,2023-01-12,reactivation
2458,2023-02-02,reactivation
2458,2023-02-04,update
2458,2023-02-16,reactivation
2460,2023-02-02,reactivation
2460,2023-01-24,reactivation
2460,2023-02-03,update
2460,2023-01-15,reactivation
2462,2023-02-10,reactivation
2462,2023-02-13,newsletter
2463,2023-02-15,reactivation
2463,2023-01-26,promo
2463,2023-02-05,update
2465,2023-01-27,reactivation
2465,2023-01-29,promo
2469,2023-02-07,reactivation
2469,2023-02-25,newsletter
2471,2023-01-30,reactivation
2471,2023-01-26,reactivation
2473,2023-02-08,reactivation
2474,2023-01-31,reactivation
2479,2023-02-03,reactivation
2479,2023-01-28,reactivation
2480,2023-02-06,reactivation
2480,2023-01-20,newsletter
2480,2023-01-31,newsletter
2482,2023-01-19,reactivation
2482,2023-01-15,update
2485,2023-01-21,reactivation
2485,2023-02-12,newsletter
2485,2023-02-07,promo
2488,2023-01-26,reactivation
2491,2023-01-31,reactivation
2491,2023-02-23,update
2491,2023-01-28,update
2491,2023-02-24,newsletter
2493,2023-01-12,reactivation
2493,2023-01-25,update
2493,2023-01-23,newsletter
2493,2023-01-17,update
2494,2023-01-05,reactivation
2495,2023-01-23,reactivation
2495,2023-02-05,reactivation
2496,2023-02-18,reactivation
2496,2023-01-31,reactivation
2499,2023-01-27,reactivation
2499,2023-01-23,promo
2499,2023-01-27,promo
2499,2023-01-17,newsletter
2501,2023-01-06,reactivation
2501,2023-01-29,promo
2505,2023-02-05,reactivation
2505,2023-02-13,reactivation
2505,2023-02-11,reactivation
2505,2023-01-28,update
2508,2023-01-31,reactivation
2508,2023-02-15,reactivation
2508,2023-01-30,promo
2508,2023-01-28,reactivation
2509,2023-02-06,reactivation
2509,2023-01-30,promo
2509,2023-01-17,reactivation
2509,2023-01-30,update
2513,2023-01-21,reactivation
2513,2023-01-29,promo
2513,2023-01-22,newsletter
2513,2023-02-17,newsletter
2514,2023-02-05,reactivation
2514,2023-01-18,newsletter
2518,2023-02-03,reactivation
2518,2023-02-21,update
2520,2023-02-02,reactivation
2522,2023-02-18,reactivation
2522,2023-02-14,promo
2523,2023-01-29,reactivation
2523,2023-01-23,newsletter
2523,2023-01-23,newsletter
2524,2023-02-24,reactivation
2524,2023-02-11,newsletter
2526,2023-01-27,reactivation
2526,2023-02-13,reactivation
2531,2023-01-12,reactivation
2531,2023-01-27,newsletter
2533,2023-01-28,reactivation
2533,2023-02-05,promo
2533,2023-02-14,promo
2535,2023-01-21,reactivation
2535,2023-02-15,reactivation
2535,2023-01-31,reactivation
2537,2023-01-03,reactivation
2537,2023-01-25,newsletter
2537,2023-01-31,update
2537,2023-01-03,update
2539,2023-01-29,reactivation
2539,2023-01-27,reactivation
2546,2023-01-30,reactivation
2546,2023-01-09,reactivation
2546,2023-01-15,reactivation
2547,2023-02-14,reactivation
2548,2023-01-15,reactivation
2548,2023-01-29,update
2548,2023-01-06,reactivation
2548,2023-01-11,update
2550,2023-02-04,reactivation
2550,2023-02-04,promo
2550,2023-01-11,promo
2550,2023-01-28,promo
2555,2023-02-08,reactivation
2562,2023-02-22,reactivation
2562,2023-02-25,newsletter
2562,2023-02-03,newsletter
2562,2023-02-15,newsletter
2563,2023-01-29,reactivation
2563,2023-02-12,reactivation
2565,2023-01-26,reactivation
2570,2023-02-06,reactivation
2570,2023-02-25,reactivation
2570,2023-02-04,newsletter
2570,2023-02-05,newsletter
2572,2023-01-26,reactivation
2572,2023-02-07,update
2572,2023-02-06,promo
2574,2023-01-15,reactivation
2574,2023-01-18,promo
2577,2023-02-01,reactivation
2577,2023-02-06,reactivation
2579,2023-02-10,reactivation
2579,2023-01-22,newsletter
2579,2023-01-26,reactivation
2579,2023-01-25,reactivation
2583,2023-02-02,reactivation
2583,2023-02-09,promo
2586,2023-02-11,reactivation
2587,2023-01-17,reactivation
2587,2023-01-29,promo
2587,2023-01-08,update
2587,2023-01-16,newsletter
2589,2023-02-04,reactivation
2589,2023-01-24,update
2589,2023-01-19,promo
2589,2023-02-05,promo
2590,2023-02-10,reactivation
2590,2023-01-18,promo
2590,2023-01-23,update
2593,2023-02-06,reactivation
2593,2023-01-19,promo
2593,2023-02-09,promo
2593,2023-01-18,promo
2595,2023-01-29,reactivation
2595,2023-01-09,newsletter
2595,2023-01-12,newsletter
2595,2023-01-23,reactivation
2601,2023-02-17,reactivation
2602,2023-01-28,reactivation
2602,2023-02-20,promo
2602,2023-02-02,update
2610,2023-02-13,reactivation
2610,2023-01-29,newsletter
2610,2023-02-08,newsletter
2610,2023-01-31,newsletter
2616,2023-01-19,reactivation
2626,2023-01-24,reactivation
2626,2023-01-27,newsletter
2626,2023-01-26,reactivation
2627,2023-02-14,reactivation
2627,2023-02-04,newsletter
2627,2023-02-08,newsletter
2628,2023-02-12,reactivation
2630,2023-01-25,reactivation
2630,2023-01-25,newsletter
2633,2023-02-06,reactivation
2633,2023-02-08,update
2636,2023-01-15,reactivation
2636,2023-01-08,update
2645,2023-02-01,reactivation
2645,2023-02-17,update
2645,2023-02-17,update
2647,2023-01-14,reactivation
2647,2023-01-08,promo
2647,2023-01-04,reactivation
2647,2023-01-12,promo
2649,2023-02-04,reactivation
2649,2023-01-29,reactivation
2650,2023-02-18,reactivation
2652,2023-01-10,reactivation
2652,2023-01-10,update
2652,2023-02-01,newsletter
2652,2023-01-30,newsletter
2654,2023-02-25,reactivation
2654,2023-02-05,update
2654,2023-02-12,newsletter
2654,2023-02-07,promo
2656,2023-02-05,reactivation
2662,2023-01-14,reactivation
2662,2023-02-07,update
2662,2023-01-13,newsletter
2664,2023-02-12,reactivation
2664,2023-02-02,promo
2667,2023-01-24,reactivation
2667,2023-02-13,reactivation
2667,2023-02-09,promo
2669,2023-02-12,reactivation
2671,2023-01-17,reactivation
2671,2023-01-31,update
2671,2023-01-19,reactivation
2671,2023-01-27,update
2672,2023-01-25,reactivation
2672,2023-02-20,promo
2677,2023-02-02,reactivation
2677,2023-02-13,promo
2677,2023-02-04,update
2678,2023-02-02,reactivation
2678,2023-01-20,update
2678,2023-02-08,promo
2678,2023-01-22,reactivation
2679,2023-02-14,reactivation
2680,2023-01-30,reactivation
2680,2023-02-19,update
2680,2023-02-18,update
2683,2023-01-04,reactivation
2683,2023-01-23,reactivation
2683,2023-01-30,promo
2683,2023-01-29,promo
2684,2023-02-18,reactivation
2684,2023-02-14,promo
2684,2023-02-11,promo
2689,2023-01-17,reactivation
2689,2023-01-15,reactivation
2689,2023-02-06,update
2690,2023-01-28,reactivation
2690,2023-01-25,newsletter
2691,2023-01-26,reactivation
2691,2023-01-13,reactivation
2691,2023-01-29,update
2691,2023-01-22,update
2693,2023-01-19,reactivation
2693,2023-02-06,reactivation
2693,2023-02-05,reactivation
2693,2023-02-05,reactivation
2695,2023-02-10,reactivation
2698,2023-02-06,reactivation
2698,2023-02-13,update
2699,2023-01-25,reactivation
2699,2023-01-26,reactivation
2699,2023-01-14,update
2699,2023-01-30,update
2701,2023-02-06,reactivation
2703,2023-01-24,reactivation
2703,2023-02-01,reactivation
2703,2023-01-09,newsletter
2703,2023-01-03,promo
2707,2023-01-28,reactivation
2710,2023-01-27,reactivation
2710,2023-01-02,update
2710,2023-01-29,promo
2710,2023-01-13,promo
2726,2023-01-16,reactivation
2726,2023-01-17,update
2726,2023-02-03,reactivation
2727,2023-01-22,reactivation
2727,2023-01-30,promo
2727,2023-02-01,newsletter
2729,2023-01-29,reactivation
2729,2023-02-05,promo
2736,2023-02-10,reactivation
2736,2023-01-28,newsletter
2736,2023-02-13,update
2736,2023-02-13,reactivation
2738,2023-02-07,reactivation
2738,2023-02-15,newsletter
2738,2023-02-06,promo
2739,2023-01-31,reactivation
2742,2023-02-11,reactivation
2743,2023-02-10,reactivation
2743,2023-02-19,update
2743,2023-02-20,newsletter
2743,2023-02-24,update
2744,2023-01-20,reactivation
2744,2023-02-08,update
2756,2023-01-22,reactivation
2756,2023-02-06,update
2756,2023-02-09,promo
2759,2023-01-14,reactivation
2759,2023-01-19,reactivation
2760,2023-02-07,reactivation
2763,2023-02-19,reactivation
2763,2023-02-06,promo
2763,2023-02-14,newsletter
2766,2023-02-14,reactivation
2766,2023-02-17,reactivation
2766,2023-02-01,reactivation
2766,2023-01-28,update
2770,2023-01-24,reactivation
2770,2023-02-11,promo
2770,2023-02-06,promo
2771,2023-01-09,reactivation
2771,2023-02-03,update
2771,2023-01-08,promo
2771,2023-01-24,reactivation
2772,2023-01-11,reactivation
2772,2023-01-18,reactivation
2772,2023-01-11,newsletter
2776,2023-01-14,reactivation
2776,2023-01-29,newsletter
2776,2023-02-09,newsletter
2779,2023-02-26,reactivation
2779,2023-02-05,update
2780,2023-01-28,reactivation
2780,2023-01-24,promo
2783,2023-01-06,reactivation
2783,2023-02-02,update
2786,2023-02-09,reactivation
2786,2023-02-13,newsletter
2786,2023-02-09,newsletter
2786,2023-02-23,update
2788,2023-01-26,reactivation
2788,2023-01-11,promo
2788,2023-01-28,promo
2788,2023-01-16,promo
2793,2023-02-01,reactivation
2793,2023-02-02,newsletter
2793,2023-01-14,promo
2794,2023-01-27,reactivation
2801,2023-01-24,reactivation
2801,2023-02-10,newsletter
2802,2023-01-17,reactivation
2802,2023-02-12,update
2804,2023-01-24,reactivation
2804,2023-02-15,newsletter
2804,2023-02-13,promo
2806,2023-01-29,reactivation
2806,2023-01-23,reactivation
2811,2023-02-11,reactivation
2811,2023-02-06,update
2811,2023-02-10,update
2811,2023-01-25,newsletter
2812,2023-02-07,reactivation
2815,2023-01-31,reactivation
2815,2023-02-03,reactivation
2815,2023-02-11,promo
2815,2023-01-29,newsletter
2816,2023-02-06,reactivation
2818,2023-01-17,reactivation
2818,2023-02-07,promo
2818,2023-02-02,promo
2819,2023-02-21,reactivation
2820,2023-02-03,reactivation
2820,2023-02-12,newsletter
2820,2023-02-02,newsletter
2820,2023-02-11,update
2821,2023-02-07,reactivation
2821,2023-02-12,promo
2821,2023-01-31,newsletter
2826,2023-01-27,reactivation
2826,2023-02-16,promo
2826,2023-02-19,reactivation
2826,2023-02-11,reactivation
2828,2023-01-20,reactivation
2828,2023-01-05,reactivation
2828,2023-01-21,reactivation
2834,2023-01-28,reactivation
2834,2023-01-10,newsletter
2834,2023-01-12,newsletter
2834,2023-01-31,newsletter
2835,2023-01-25,reactivation
2837,2023-02-13,reactivation
2837,2023-01-24,promo
2837,2023-01-23,reactivation
2837,2023-02-02,update
2841,2023-02-08,reactivation
2841,2023-02-18,update
2841,2023-01-31,promo
2841,2023-02-01,reactivation
2845,2023-01-31,reactivation
2845,2023-01-25,update
2845,2023-02-17,promo
2846,2023-01-08,reactivation
2846,2023-01-11,promo
2846,2023-01-18,newsletter
2846,2023-01-13,promo
2851,2023-01-25,reactivation
2853,2023-02-18,reactivation
2853,2023-01-28,promo
2853,2023-01-25,reactivation
2853,2023-02-11,reactivation
2856,2023-01-10,reactivation
2856,2023-01-12,reactivation
2856,2023-01-23,reactivation
2857,2023-01-19,reactivation
2860,2023-01-12,reactivation
2860,2023-01-03,promo
2860,2023-01-30,reactivation
2860,2023-01-08,newsletter
2869,2023-01-31,reactivation
2869,2023-02-12,newsletter
2869,2023-02-06,reactivation
2869,2023-02-22,newsletter
2872,2023-02-07,reactivation
2872,2023-01-25,update
2872,2023-02-11,newsletter
2884,2023-01-28,reactivation
2884,2023-01-28,update
2886,2023-02-08,reactivation
2892,2023-02-16,reactivation
2895,2023-02-13,reactivation
2897,2023-02-01,reactivation
2897,2023-01-12,reactivation
2897,2023-01-14,newsletter
2900,2023-02-05,reactivation
2900,2023-01-11,update
2901,2023-01-27,reactivation
2901,2023-01-12,promo
2905,2023-02-25,reactivation
2905,2023-02-17,update
2905,2023-02-21,update
2905,2023-01-30,reactivation
2907,2023-01-19,reactivation
2907,2023-01-23,newsletter
2907,2023-01-19,update
2910,2023-02-11,reactivation
2910,2023-01-29,reactivation
2911,2023-01-25,reactivation
2911,2023-02-22,update
2911,2023-02-18,reactivation
2918,2023-02-10,reactivation
2919,2023-02-18,reactivation
2919,2023-02-05,update
2919,2023-02-13,newsletter
2925,2023-01-22,reactivation
2925,2023-01-16,update
2925,2023-02-05,newsletter
2927,2023-01-25,reactivation
2927,2023-01-18,update
2927,2023-01-18,update
2928,2023-01-31,reactivation
2934,2023-01-24,reactivation
2935,2023-02-10,reactivation
2936,2023-01-21,reactivation
2936,2023-01-14,promo
2936,2023-01-17,promo
2936,2023-01-26,reactivation
2937,2023-01-28,reactivation
2938,2023-01-18,reactivation
2939,2023-02-13,reactivation
2939,2023-02-03,reactivation
2946,2023-01-26,reactivation
2950,2023-01-24,reactivation
2950,2023-01-18,promo
2950,2023-01-29,reactivation
2957,2023-02-20,reactivation
2957,2023-02-13,newsletter
2957,2023-02-13,promo
2957,2023-02-18,reactivation
2958,2023-01-05,reactivation
2958,2023-01-16,newsletter
2962,2023-02-04,reactivation
2962,2023-01-23,reactivation
2964,2023-02-03,reactivation
2964,2023-01-25,reactivation
2967,2023-02-09,reactivation
2968,2023-01-22,reactivation
2968,2023-02-13,reactivation
2968,2023-02-14,promo
2968,2023-01-16,newsletter
2970,2023-01-27,reactivation
2970,2023-02-03,newsletter
2970,2023-02-02,update
2976,2023-01-06,reactivation
2985,2023-01-26,reactivation
2985,2023-01-14,promo
2993,2023-01-28,reactivation
2993,2023-01-25,promo
2993,2023-01-13,promo
2993,2023-01-20,reactivation
2994,2023-02-23,reactivation
2994,2023-02-10,update
2994,2023-02-05,newsletter
2994,2023-02-23,update
3001,2023-01-25,reactivation
3001,2023-01-06,update
3001,2023-01-07,update
3005,2023-02-20,reactivation
3005,2023-02-21,newsletter
3009,2023-01-28,reactivation
3011,2023-01-19,reactivation
3016,2023-02-20,reactivation
3016,2023-02-17,update
3017,2023-01-12,reactivation
3018,2023-02-06,reactivation
3018,2023-02-24,promo
3018,2023-02-22,update
3026,2023-01-21,reactivation
3026,2023-01-13,promo
3026,2023-01-31,promo
3028,2023-01-30,reactivation
3030,2023-02-12,reactivation
3033,2023-01-10,reactivation
3033,2023-01-25,update
3035,2023-01-23,reactivation
3035,2023-02-04,reactivation
3037,2023-02-08,reactivation
3037,2023-01-27,reactivation
3037,2023-01-31,reactivation
3037,2023-02-19,update
3038,2023-01-15,reactivation
3038,2023-02-06,reactivation
3040,2023-02-03,reactivation
3040,2023-02-09,promo
3041,2023-02-07,reactivation
3041,2023-01-19,update
3041,2023-02-03,reactivation
3041,2023-02-05,newsletter
3044,2023-02-23,reactivation
3044,2023-02-10,reactivation
3047,2023-01-25,reactivation
3050,2023-02-25,reactivation
3050,2023-02-06,newsletter
3050,2023-02-09,update
3053,2023-02-24,reactivation
3053,2023-02-16,reactivation
3054,2023-01-18,reactivation
3054,2023-01-10,promo
3054,2023-01-22,reactivation
3054,2023-01-13,newsletter
3058,2023-02-01,reactivation
3058,2023-02-12,update
3060,2023-02-06,reactivation
3062,2023-01-08,reactivation
3062,2023-02-01,newsletter
3062,2023-01-25,promo
3062,2023-01-23,newsletter
3065,2023-02-18,reactivation
3065,2023-02-11,reactivation
3066,2023-02-10,reactivation
3072,2023-02-09,reactivation
3073,2023-02-05,reactivation
3085,2023-02-10,reactivation
3085,2023-02-16,promo
3087,2023-01-18,reactivation
3087,2023-01-21,reactivation
3087,2023-02-07,newsletter
3088,2023-01-30,reactivation
3095,2023-02-11,reactivation
3101,2023-02-05,reactivation
3104,2023-02-15,reactivation
3104,2023-02-09,reactivation
3104,2023-02-18,newsletter
3104,2023-02-15,reactivation
3105,2023-01-31,reactivation
3106,2023-02-25,reactivation
3106,2023-02-14,update
3106,2023-02-05,update
3106,2023-02-10,newsletter
3107,2023-02-08,reactivation
3107,2023-01-28,promo
3107,2023-02-09,update
3107,2023-02-04,newsletter
3110,2023-01-25,reactivation
3110,2023-02-05,promo
3110,2023-01-15,newsletter
3110,2023-01-17,newsletter
3111,2023-01-17,reactivation
3111,2023-02-06,newsletter
3111,2023-01-20,reactivation
3111,2023-01-22,promo
3112,2023-01-31,reactivation
3112,2023-02-13,update
3113,2023-01-20,reactivation
3113,2023-01-12,promo
3115,2023-02-10,reactivation
3115,2023-02-11,update
3116,2023-02-01,reactivation
3116,2023-01-23,update
3116,2023-01-21,update
3116,2023-01-20,promo
3119,2023-02-01,reactivation
3119,2023-01-23,newsletter
3119,2023-02-03,newsletter
3120,2023-01-21,reactivation
3120,2023-02-06,newsletter
3122,2023-02-10,reactivation
3122,2023-02-06,promo
3123,2023-02-06,reactivation
3123,2023-02-16,update
3123,2023-01-31,promo
3123,2023-01-26,update
3124,2023-01-22,reactivation
3124,2023-01-10,update
3131,2023-02-03,reactivation
3131,2023-02-01,update
3131,2023-01-07,newsletter
3136,2023-01-28,reactivation
3136,2023-02-04,newsletter
3137,2023-02-11,reactivation
3137,2023-01-29,update
3137,2023-01-18,update
3137,2023-01-13,newsletter
3140,2023-01-21,reactivation
3140,2023-01-24,newsletter
3140,2023-01-11,newsletter
3140,2023-01-23,update
3142,2023-01-22,reactivation
3142,2023-01-31,promo
3145,2023-01-22,reactivation
3145,2023-02-11,newsletter
3145,2023-02-08,update
3145,2023-01-25,reactivation
3149,2023-02-09,reactivation
3150,2023-01-15,reactivation
3151,2023-01-27,reactivation
3155,2023-01-24,reactivation
3156,2023-01-12,reactivation
3159,2023-01-15,reactivation
3159,2023-02-01,newsletter
3159,2023-01-15,promo
3164,2023-02-10,reactivation
3175,2023-02-18,reactivation
3175,2023-02-28,update
3175,2023-02-15,promo
3185,2023-01-17,reactivation
3185,2023-01-17,reactivation
3186,2023-02-20,reactivation
3186,2023-02-20,newsletter
3192,2023-02-08,reactivation
3192,2023-01-29,update
3194,2023-02-15,reactivation
3194,2023-02-15,update
3199,2023-01-28,reactivation
3199,2023-02-02,newsletter
3199,2023-01-09,newsletter
3204,2023-01-22,reactivation
3204,2023-02-12,reactivation
3204,2023-01-23,update
3204,2023-02-03,update
3206,2023-01-15,reactivation
3206,2023-02-03,reactivation
3206,2023-01-28,promo
3206,2023-02-08,update
3211,2023-02-11,reactivation
3211,2023-02-25,reactivation
3221,2023-01-23,reactivation
3221,2023-01-20,promo
3221,2023-01-30,promo
3221,2023-01-04,promo
3222,2023-01-22,reactivation
3223,2023-02-10,reactivation
3223,2023-01-31,update
3224,2023-01-21,reactivation
3224,2023-02-16,newsletter
3226,2023-02-10,reactivation
3226,2023-02-23,reactivation
3226,2023-02-12,update
3227,2023-01-25,reactivation
3228,2023-02-03,reactivation
3228,2023-02-09,promo
3228,2023-02-04,promo
3228,2023-02-14,reactivation
3233,2023-02-04,reactivation
3233,2023-02-22,newsletter
3233,2023-01-26,newsletter
3233,2023-02-16,promo
3240,2023-02-02,reactivation
3240,2023-02-01,promo
3240,2023-01-20,promo
3241,2023-02-16,reactivation
3241,2023-01-28,promo
3241,2023-02-12,reactivation
3241,2023-01-30,reactivation
3242,2023-01-25,reactivation
3244,2023-02-03,reactivation
3244,2023-02-25,update
3244,2023-02-09,update
3244,2023-01-29,promo
3251,2023-01-18,reactivation
3251,2023-01-19,update
3251,2023-01-21,promo
3251,2023-01-12,promo
3252,2023-02-01,reactivation
3252,2023-01-21,update
3252,2023-01-24,promo
3254,2023-03-02,reactivation
3263,2023-02-11,reactivation
3263,2023-02-03,reactivation
3263,2023-02-07,promo
3263,2023-02-09,reactivation
3264,2023-01-31,reactivation
3268,2023-02-05,reactivation
3268,2023-02-04,reactivation
3274,2023-01-25,reactivation
3274,2023-01-28,promo
3280,2023-01-19,reactivation
3282,2023-02-19,reactivation
3282,2023-01-28,reactivation
3287,2023-02-11,reactivation
3290,2023-02-12,reactivation
3291,2023-01-29,reactivation
3291,2023-01-31,reactivation
3291,2023-01-06,update
3299,2023-02-06,reactivation
3299,2023-02-02,reactivation
3299,2023-01-31,reactivation
3302,2023-02-18,reactivation
3305,2023-01-27,reactivation
3305,2023-02-19,reactivation
3309,2023-01-16,reactivation
3309,2023-02-05,reactivation
3310,2023-01-21,reactivation
3313,2023-01-10,reactivation
3313,2023-01-05,reactivation
3314,2023-01-29,reactivation
3314,2023-02-08,newsletter
3314,2023-02-03,newsletter
3314,2023-02-10,update
3315,2023-01-29,reactivation
3315,2023-01-23,reactivation
3317,2023-01-22,reactivation
3317,2023-02-02,reactivation
3317,2023-01-19,newsletter
3317,2023-01-23,promo
3319,2023-02-09,reactivation
3319,2023-01-29,newsletter
3320,2023-02-11,reactivation
3325,2023-01-17,reactivation
3328,2023-02-01,reactivation
3328,2023-01-15,newsletter
3333,2023-02-09,reactivation
3333,2023-02-17,promo
3335,2023-02-06,reactivation
3335,2023-02-10,promo
3335,2023-01-27,update
3335,2023-01-29,promo
3340,2023-01-20,reactivation
3340,2023-01-04,promo
3341,2023-02-24,reactivation
3341,2023-02-05,reactivation
3341,2023-02-01,reactivation
3342,2023-02-12,reactivation
3342,2023-03-01,reactivation
3342,2023-02-20,update
3342,2023-02-03,update
3346,2023-02-01,reactivation
3347,2023-01-21,reactivation
3348,2023-02-14,reactivation
3348,2023-02-13,reactivation
3348,2023-02-10,promo
3349,2023-02-01,reactivation
3349,2023-01-29,update
3349,2023-01-29,update
3354,2023-02-11,reactivation
3354,2023-02-02,promo
3354,2023-02-04,newsletter
3355,2023-01-20,reactivation
3355,2023-01-07,reactivation
3359,2023-02-13,reactivation
3359,2023-02-14,update
3359,2023-02-10,update
3363,2023-02-01,reactivation
3363,2023-02-02,update
3363,2023-01-19,newsletter
3363,2023-01-09,update
3368,2023-01-25,reactivation
3368,2023-02-21,newsletter
3368,2023-02-19,promo
3368,2023-02-06,newsletter
3369,2023-01-15,reactivation
3369,2023-01-04,update
3369,2023-01-29,newsletter
3369,2023-01-08,newsletter
3371,2023-02-04,reactivation
3371,2023-02-01,update
3372,2023-02-03,reactivation
3372,2023-02-07,promo
3372,2023-02-05,reactivation
3372,2023-02-14,update
3373,2023-02-07,reactivation
3373,2023-02-24,promo
3382,2023-01-29,reactivation
3382,2023-02-07,update
3385,2023-02-03,reactivation
3385,2023-02-17,newsletter
3385,2023-02-05,reactivation
3385,2023-02-01,reactivation
3386,2023-01-30,reactivation
3387,2023-02-20,reactivation
3387,2023-02-10,newsletter
3387,2023-02-08,update
3387,2023-02-26,newsletter
3388,2023-01-26,reactivation
3388,2023-01-11,promo
3388,2023-01-31,newsletter
3388,2023-01-21,promo
3392,2023-02-12,reactivation
3392,2023-01-27,newsletter
3392,2023-02-09,promo
3392,2023-02-03,promo
3393,2023-02-03,reactivation
3393,2023-02-10,update
3394,2023-01-16,reactivation
3395,2023-01-21,reactivation
3395,2023-01-23,newsletter
3395,2023-01-16,promo
3395,2023-02-01,newsletter
3396,2023-01-28,reactivation
3396,2023-02-06,update
3396,2023-02-02,promo
3398,2023-01-24,reactivation
3398,2023-01-31,promo
3398,2023-01-28,newsletter
3399,2023-01-26,reactivation
3399,2023-02-10,newsletter
3403,2023-02-16,reactivation
3403,2023-02-16,newsletter
3407,2023-01-30,reactivation
3407,2023-01-27,reactivation
3407,2023-01-22,reactivation
3407,2023-01-24,newsletter
3410,2023-02-01,reactivation
3410,2023-02-15,update
3410,2023-02-13,promo
3412,2023-01-30,reactivation
3413,2023-02-09,reactivation
3413,2023-01-22,promo
3413,2023-02-07,newsletter
3413,2023-01-27,reactivation
3415,2023-01-10,reactivation
3415,2023-01-10,reactivation
3415,2023-01-13,promo
3415,2023-01-29,update
3416,2023-02-19,reactivation
3416,2023-02-02,promo
3417,2023-01-14,reactivation
3417,2023-01-23,newsletter
3417,2023-01-30,newsletter
3417,2023-02-02,reactivation
3418,2023-02-03,reactivation
3418,2023-01-12,newsletter
3418,2023-01-27,promo
3419,2023-02-16,reactivation
3419,2023-02-03,update
3423,2023-01-22,reactivation
3424,2023-01-30,reactivation
3424,2023-01-28,promo
3424,2023-01-24,reactivation
3428,2023-01-13,reactivation
3428,2023-01-22,update
3428,2023-02-04,newsletter
3428,2023-01-25,update
3429,2023-02-02,reactivation
3429,2023-01-28,promo
3431,2023-02-26,reactivation
3432,2023-02-10,reactivation
3432,2023-02-04,newsletter
3432,2023-02-18,update
3433,2023-02-03,reactivation
3433,2023-02-16,newsletter
3433,2023-02-08,reactivation
3437,2023-01-08,reactivation
3440,2023-02-11,reactivation
3440,2023-02-09,promo
3440,2023-01-29,promo
3441,2023-02-01,reactivation
3441,2023-01-15,update
3441,2023-02-04,promo
3441,2023-01-27,newsletter
3442,2023-02-04,reactivation
3442,2023-02-11,reactivation
3442,2023-02-05,promo
3443,2023-02-01,reactivation
3443,2023-02-07,reactivation
3443,2023-02-11,reactivation
3444,2023-02-15,reactivation
3444,2023-02-02,reactivation
3455,2023-02-03,reactivation
3455,2023-02-02,newsletter
3458,2023-01-12,reactivation
3458,2023-02-03,promo
3459,2023-02-09,reactivation
3459,2023-02-01,update
3459,2023-02-09,reactivation
3462,2023-01-23,reactivation
3462,2023-01-28,reactivation
3462,2023-01-27,update
3462,2023-01-31,update
3464,2023-02-17,reactivation
3464,2023-02-26,reactivation
3467,2023-02-08,reactivation
3467,2023-01-30,reactivation
3469,2023-02-06,reactivation
3469,2023-02-06,reactivation
3469,2023-02-19,reactivation
3473,2023-02-04,reactivation
3474,2023-02-10,reactivation
3474,2023-01-27,reactivation
3476,2023-01-29,reactivation
3476,2023-01-12,newsletter
3478,2023-01-20,reactivation
3478,2023-01-14,promo
3480,2023-01-29,reactivation
3480,2023-01-25,update
3480,2023-01-05,promo
3480,2023-01-20,reactivation
3484,2023-01-29,reactivation
3484,2023-01-14,reactivation
3484,2023-01-18,reactivation
3484,2023-01-18,newsletter
3487,2023-01-07,reactivation
3487,2023-01-18,reactivation
3487,2023-01-25,promo
3487,2023-01-23,newsletter
3497,2023-01-29,reactivation
3497,2023-01-27,reactivation
3497,2023-02-21,promo
3497,2023-01-31,promo
3506,2023-01-19,reactivation
3506,2023-02-09,newsletter
3506,2023-02-07,promo
3506,2023-01-24,newsletter
3507,2023-01-31,reactivation
3507,2023-01-11,update
3507,2023-01-06,promo
3508,2023-01-02,reactivation
3508,2023-01-16,update
